Created on,Last change,Name (in database),Code,Internal remark,External remark,Measuring unit,In webshop,Surface item,Short description webshop,Long description webshop,Webshop SEO title,Webshop SEO keyword,Webshop SEO description,Webshop featured product,Rental-/Sales price,Margin price,Critical stock,Type of equipment,Rental/sales,Stock calculation method,Display in planner,Archived,List price,Transport volume,Height,Width,Length,Weight,Empty weight,Power,Current,Default equipment group,The equipment can have content,Physical/Virtual,Content editable in project,Restrict actual content,Price incl. VAT,VAT rate,Has accessories,Number of images,Tags,Current quantity excl. reserved for combinations,Current quantity,Quantity reserved for combinations,Location in default stock location,Total stock per stock location [Fabriek],Location in warehouse per stock location [Fabriek],ID,Created by (Created by),Folder (Folder),Factor group (Factor group),Discount group (Discount group),VAT class (VAT class),Main image (Main image),Ledger - credit (Ledger - credit),Ledger - debit (Ledger - debit),Created on (Serial number),Last change (Serial number),Display name (Serial number),Manufacturer serial number (Serial number),Date of purchase (Serial number),Active (Serial number),Remark (Serial number),Internal reference (Serial number),Guarantee date (Serial number),Replacement date (Serial number),Current book value (Serial number),Tags (Serial number),Seal (Serial number),Actual content from (Serial number),Combination structure (Serial number),ID (Serial number),"Created by (Serial number, Created by)","Equipment (Serial number, Equipment)","Supplier (Serial number, Supplier)","Assigned to (Serial number, Assigned to)","Managed by (Serial number, Managed by)","Main image (Serial number, Main image)","On subproject (Serial number, On subproject)","Lost (Serial number, Lost)","In repair (Serial number, In repair)"
45488.945243056,46094.193726852,L-Acosutics SB28 Cover 008,605,,,,0,0,,,,,,0,0,0,0,Physical combination,Rental,Bulk,0,1,0,0.55055,77,55,130,2,2,0,0,,1,Physical equipment,0,All content possible,0,0.21,0,0,,1,1,0,,1,,822,,,Voorbeeld Staffelgroep,,Hoog tarief,,Verhuur,Verhuur (debet),45309.533125,45736.970891204,70,70,45309,1,,,,,0,,0,,,131,Ruben Dielkens,L-Acosutics SB28 Cover 008,,,,,,,
45488.945243056,46094.193726852,L-Acosutics SB28 Cover 009,606,,,,0,0,,,,,,0,0,0,0,Physical combination,Rental,Bulk,0,1,0,0.55055,77,55,130,2,2,0,0,,1,Physical equipment,0,All content possible,0,0.21,0,0,,1,1,0,,1,,823,,,Voorbeeld Staffelgroep,,Hoog tarief,,Verhuur,Verhuur (debet),45309.533125,45736.970891204,71,71,45309,1,,,,,0,,0,,,132,Ruben Dielkens,L-Acosutics SB28 Cover 009,,,,,,,
45488.945243056,46094.193726852,L-Acosutics SB28 Cover 010,607,,,,0,0,,,,,,0,0,0,0,Physical combination,Rental,Bulk,0,1,0,0.55055,77,55,130,2,2,0,0,,1,Physical equipment,0,All content possible,0,0.21,0,0,,1,1,0,,1,,824,,,Voorbeeld Staffelgroep,,Hoog tarief,,Verhuur,Verhuur (debet),45309.533125,45736.970891204,72,72,45309,1,,,,,0,,0,,,133,Ruben Dielkens,L-Acosutics SB28 Cover 010,,,,,,,
45488.945243056,46094.193726852,L-Acosutics SB28 Cover 011,608,,,,0,0,,,,,,0,0,0,0,Physical combination,Rental,Bulk,0,1,0,0.55055,77,55,130,2,2,0,0,,1,Physical equipment,0,All content possible,0,0.21,0,0,,1,1,0,,1,,825,,,Voorbeeld Staffelgroep,,Hoog tarief,,Verhuur,Verhuur (debet),45309.533125,45736.970891204,73,73,45309,1,,,,,0,,0,,,134,Ruben Dielkens,L-Acosutics SB28 Cover 011,,,,,,,
45488.945243056,46094.193726852,L-Acosutics SB28 Cover 012,609,,,,0,0,,,,,,0,0,0,0,Physical combination,Rental,Bulk,0,1,0,0.55055,77,55,130,2,2,0,0,,1,Physical equipment,0,All content possible,0,0.21,0,0,,1,1,0,,1,,826,,,Voorbeeld Staffelgroep,,Hoog tarief,,Verhuur,Verhuur (debet),45309.533125,45736.970891204,74,74,45309,1,,,,,0,,0,,,135,Ruben Dielkens,L-Acosutics SB28 Cover 012,,,,,,,
45488.945243056,46094.193726852,L-Acosutics SB28 Cover 013,610,,,,0,0,,,,,,0,0,0,0,Physical combination,Rental,Bulk,0,1,0,0.55055,77,55,130,2,2,0,0,,1,Physical equipment,0,All content possible,0,0.21,0,0,,1,1,0,,1,,827,,,Voorbeeld Staffelgroep,,Hoog tarief,,Verhuur,Verhuur (debet),45309.533125,45736.970891204,75,75,45309,1,,,,,0,,0,,,136,Ruben Dielkens,L-Acosutics SB28 Cover 013,,,,,,,
45488.945243056,46094.193726852,L-Acosutics SB28 Cover 014,611,,,,0,0,,,,,,0,0,0,0,Physical combination,Rental,Bulk,0,1,0,0.55055,77,55,130,2,2,0,0,,1,Physical equipment,0,All content possible,0,0.21,0,0,,1,1,0,,1,,828,,,Voorbeeld Staffelgroep,,Hoog tarief,,Verhuur,Verhuur (debet),45309.533125,45736.970891204,76,76,45309,1,,,,,0,,0,,,137,Ruben Dielkens,L-Acosutics SB28 Cover 014,,,,,,,
45488.945243056,46094.193726852,L-Acosutics SB28 Cover 015,612,,,,0,0,,,,,,0,0,0,0,Physical combination,Rental,Bulk,0,1,0,0.55055,77,55,130,2,2,0,0,,1,Physical equipment,0,All content possible,0,0.21,0,0,,1,1,0,,1,,829,,,Voorbeeld Staffelgroep,,Hoog tarief,,Verhuur,Verhuur (debet),45309.533125,45736.970891204,77,77,45309,1,,,,,0,,0,,,138,Ruben Dielkens,L-Acosutics SB28 Cover 015,,,,,,,
45488.945243056,46094.193726852,L-Acosutics SB28 Cover 016,613,,,,0,0,,,,,,0,0,0,0,Physical combination,Rental,Bulk,0,1,0,0.55055,77,55,130,2,2,0,0,,1,Physical equipment,0,All content possible,0,0.21,0,0,,1,1,0,,1,,830,,,Voorbeeld Staffelgroep,,Hoog tarief,,Verhuur,Verhuur (debet),45309.533125,45736.970891204,78,78,45309,1,,,,,0,,0,,,139,Ruben Dielkens,L-Acosutics SB28 Cover 016,,,,,,,
45488.945243056,46094.193726852,L-Acosutics SB28 Cover 017,614,,,,0,0,,,,,,0,0,0,0,Physical combination,Rental,Bulk,0,1,0,0.55055,77,55,130,2,2,0,0,,1,Physical equipment,0,All content possible,0,0.21,0,0,,1,1,0,,1,,831,,,Voorbeeld Staffelgroep,,Hoog tarief,,Verhuur,Verhuur (debet),45309.533125,45736.970891204,79,79,45309,1,,,,,0,,0,,,140,Ruben Dielkens,L-Acosutics SB28 Cover 017,,,,,,,
45488.945243056,46094.193726852,L-Acosutics SB28 Cover 018,615,,,,0,0,,,,,,0,0,0,0,Physical combination,Rental,Bulk,0,1,0,0.55055,77,55,130,2,2,0,0,,1,Physical equipment,0,All content possible,0,0.21,0,0,,1,1,0,,1,,832,,,Voorbeeld Staffelgroep,,Hoog tarief,,Verhuur,Verhuur (debet),45309.533125,45736.970891204,80,80,45309,1,,,,,0,,0,,,141,Ruben Dielkens,L-Acosutics SB28 Cover 018,,,,,,,
45488.945243056,46094.193726852,L-Acosutics SB28 Cover 019,616,,,,0,0,,,,,,0,0,0,0,Physical combination,Rental,Bulk,0,1,0,0.55055,77,55,130,2,2,0,0,,1,Physical equipment,0,All content possible,0,0.21,0,0,,1,1,0,,1,,833,,,Voorbeeld Staffelgroep,,Hoog tarief,,Verhuur,Verhuur (debet),45309.533125,45736.970891204,81,81,45309,1,,,,,0,,0,,,142,Ruben Dielkens,L-Acosutics SB28 Cover 019,,,,,,,
45488.945243056,46094.193726852,L-Acosutics SB28 Cover 020,617,,,,0,0,,,,,,0,0,0,0,Physical combination,Rental,Bulk,0,1,0,0.55055,77,55,130,2,2,0,0,,1,Physical equipment,0,All content possible,0,0.21,0,0,,1,1,0,,1,,834,,,Voorbeeld Staffelgroep,,Hoog tarief,,Verhuur,Verhuur (debet),45309.533125,45736.970891204,82,82,45309,1,,,,,0,,0,,,143,Ruben Dielkens,L-Acosutics SB28 Cover 020,,,,,,,
45488.945243056,46094.193726852,L-Acosutics SB28 Cover 021,618,,,,0,0,,,,,,0,0,0,0,Physical combination,Rental,Bulk,0,1,0,0.55055,77,55,130,2,2,0,0,,1,Physical equipment,0,All content possible,0,0.21,0,0,,1,1,0,,1,,835,,,Voorbeeld Staffelgroep,,Hoog tarief,,Verhuur,Verhuur (debet),45309.533125,45736.970891204,83,83,45309,1,,,,,0,,0,,,144,Ruben Dielkens,L-Acosutics SB28 Cover 021,,,,,,,
45488.945243056,46094.193726852,L-Acosutics SB28 Cover 022,619,,,,0,0,,,,,,0,0,0,0,Physical combination,Rental,Bulk,0,1,0,0.55055,77,55,130,2,2,0,0,,1,Physical equipment,0,All content possible,0,0.21,0,0,,1,1,0,,1,,836,,,Voorbeeld Staffelgroep,,Hoog tarief,,Verhuur,Verhuur (debet),45309.533125,45736.970891204,84,84,45309,1,,,,,0,,0,,,145,Ruben Dielkens,L-Acosutics SB28 Cover 022,,,,,,,
45488.945243056,46094.193726852,L-Acosutics SB28 Cover 023,620,,,,0,0,,,,,,0,0,0,0,Physical combination,Rental,Bulk,0,1,0,0.55055,77,55,130,2,2,0,0,,1,Physical equipment,0,All content possible,0,0.21,0,0,,1,1,0,,1,,837,,,Voorbeeld Staffelgroep,,Hoog tarief,,Verhuur,Verhuur (debet),45309.533125,45736.970891204,85,85,45309,1,,,,,0,,0,,,146,Ruben Dielkens,L-Acosutics SB28 Cover 023,,,,,,,
45488.945243056,46094.193726852,L-Acosutics SB28 Cover 024,621,,,,0,0,,,,,,0,0,0,0,Physical combination,Rental,Bulk,0,1,0,0.55055,77,55,130,2,2,0,0,,1,Physical equipment,0,All content possible,0,0.21,0,0,,1,1,0,,1,,838,,,Voorbeeld Staffelgroep,,Hoog tarief,,Verhuur,Verhuur (debet),45309.533125,45736.970891204,86,86,45309,1,,,,,0,,0,,,147,Ruben Dielkens,L-Acosutics SB28 Cover 024,,,,,,,
45488.945243056,46094.193726852,L-Acosutics SB28 Cover 025,622,,,,0,0,,,,,,0,0,0,0,Physical combination,Rental,Bulk,0,1,0,0.55055,77,55,130,2,2,0,0,,1,Physical equipment,0,All content possible,0,0.21,0,0,,1,1,0,,1,,839,,,Voorbeeld Staffelgroep,,Hoog tarief,,Verhuur,Verhuur (debet),45309.533125,45736.970891204,87,87,45309,1,,,,,0,,0,,,148,Ruben Dielkens,L-Acosutics SB28 Cover 025,,,,,,,
45488.945243056,46094.193726852,L-Acosutics SB28 Cover 026,623,,,,0,0,,,,,,0,0,0,0,Physical combination,Rental,Bulk,0,1,0,0.55055,77,55,130,2,2,0,0,,1,Physical equipment,0,All content possible,0,0.21,0,0,,1,1,0,,1,,840,,,Voorbeeld Staffelgroep,,Hoog tarief,,Verhuur,Verhuur (debet),45309.533125,45736.970891204,88,88,45309,1,,,,,0,,0,,,149,Ruben Dielkens,L-Acosutics SB28 Cover 026,,,,,,,
45488.945243056,46094.193726852,L-Acosutics SB28 Cover 027,624,,,,0,0,,,,,,0,0,0,0,Physical combination,Rental,Bulk,0,1,0,0.55055,77,55,130,2,2,0,0,,1,Physical equipment,0,All content possible,0,0.21,0,0,,1,1,0,,1,,841,,,Voorbeeld Staffelgroep,,Hoog tarief,,Verhuur,Verhuur (debet),45309.533125,45736.970891204,89,89,45309,1,,,,,0,,0,,,150,Ruben Dielkens,L-Acosutics SB28 Cover 027,,,,,,,
45488.945243056,46094.193726852,L-Acosutics SB28 Cover 028,625,,,,0,0,,,,,,0,0,0,0,Physical combination,Rental,Bulk,0,1,0,0.55055,77,55,130,2,2,0,0,,1,Physical equipment,0,All content possible,0,0.21,0,0,,1,1,0,,1,,842,,,Voorbeeld Staffelgroep,,Hoog tarief,,Verhuur,Verhuur (debet),45309.533125,45736.970891204,90,90,45309,1,,,,,0,,0,,,151,Ruben Dielkens,L-Acosutics SB28 Cover 028,,,,,,,
45488.945243056,46094.193726852,L-Acosutics SB28 Cover 029,626,,,,0,0,,,,,,0,0,0,0,Physical combination,Rental,Bulk,0,1,0,0.55055,77,55,130,2,2,0,0,,1,Physical equipment,0,All content possible,0,0.21,0,0,,1,1,0,,1,,843,,,Voorbeeld Staffelgroep,,Hoog tarief,,Verhuur,Verhuur (debet),45309.533125,45736.970891204,91,91,45309,1,,,,,0,,0,,,152,Ruben Dielkens,L-Acosutics SB28 Cover 029,,,,,,,
45488.945243056,46094.193726852,L-Acosutics SB28 Cover 030,627,,,,0,0,,,,,,0,0,0,0,Physical combination,Rental,Bulk,0,1,0,0.55055,77,55,130,2,2,0,0,,1,Physical equipment,0,All content possible,0,0.21,0,0,,1,1,0,,1,,844,,,Voorbeeld Staffelgroep,,Hoog tarief,,Verhuur,Verhuur (debet),45309.533125,45736.970891204,92,92,45309,1,,,,,0,,0,,,153,Ruben Dielkens,L-Acosutics SB28 Cover 030,,,,,,,
45488.945243056,46094.193726852,L-Acosutics SB28 Cover 031,628,,,,0,0,,,,,,0,0,0,0,Physical combination,Rental,Bulk,0,1,0,0.55055,77,55,130,2,2,0,0,,1,Physical equipment,0,All content possible,0,0.21,0,0,,1,1,0,,1,,845,,,Voorbeeld Staffelgroep,,Hoog tarief,,Verhuur,Verhuur (debet),45309.533125,45736.970891204,93,93,45309,1,,,,,0,,0,,,154,Ruben Dielkens,L-Acosutics SB28 Cover 031,,,,,,,
45488.945243056,46094.193726852,L-Acosutics SB28 Cover 032,629,,,,0,0,,,,,,0,0,0,0,Physical combination,Rental,Bulk,0,1,0,0.55055,77,55,130,2,2,0,0,,1,Physical equipment,0,All content possible,0,0.21,0,0,,1,1,0,,1,,846,,,Voorbeeld Staffelgroep,,Hoog tarief,,Verhuur,Verhuur (debet),45309.533125,45736.970891204,94,94,45309,1,,,,,0,,0,,,155,Ruben Dielkens,L-Acosutics SB28 Cover 032,,,,,,,
45488.945243056,46094.193726852,L-Acoustics 112P Twin Flightcase 001,630,,,,0,0,,,,,,0,0,0,0,Physical combination,Rental,Bulk,0,1,0,0.2752,80,43,80,29,29,0,0,,1,Physical equipment,0,All content possible,0,0.21,0,0,,1,1,0,,1,,847,,,Voorbeeld Staffelgroep,,Hoog tarief,,Verhuur,Verhuur (debet),45309.533125,45736.970891204,39,39,45309,1,,,,,0,,0,,,100,Ruben Dielkens,L-Acoustics 112P Twin Flightcase 001,,,,,,,
45488.945243056,46094.193726852,L-Acoustics 112P Twin Flightcase 002,631,,,,0,0,,,,,,0,0,0,0,Physical combination,Rental,Bulk,0,1,0,0.2752,80,43,80,29,29,0,0,,1,Physical equipment,0,All content possible,0,0.21,0,0,,1,1,0,,1,,848,,,Voorbeeld Staffelgroep,,Hoog tarief,,Verhuur,Verhuur (debet),45309.533125,45736.970891204,40,40,45309,1,,,,,0,,0,,,101,Ruben Dielkens,L-Acoustics 112P Twin Flightcase 002,,,,,,,
45488.945243056,46094.193726852,L-Acoustics 112P Twin Flightcase 003,632,,,,0,0,,,,,,0,0,0,0,Physical combination,Rental,Bulk,0,1,0,0.2752,80,43,80,29,29,0,0,,1,Physical equipment,0,All content possible,0,0.21,0,0,,1,1,0,,1,,849,,,Voorbeeld Staffelgroep,,Hoog tarief,,Verhuur,Verhuur (debet),45309.533125,45736.970891204,41,41,45309,1,,,,,0,,0,,,102,Ruben Dielkens,L-Acoustics 112P Twin Flightcase 003,,,,,,,
45488.945243056,46094.193726852,L-Acoustics 112P Twin Flightcase 004,633,,,,0,0,,,,,,0,0,0,0,Physical combination,Rental,Bulk,0,1,0,0.2752,80,43,80,29,29,0,0,,1,Physical equipment,0,All content possible,0,0.21,0,0,,1,1,0,,1,,850,,,Voorbeeld Staffelgroep,,Hoog tarief,,Verhuur,Verhuur (debet),45309.533125,45736.970891204,42,42,45309,1,,,,,0,,0,,,103,Ruben Dielkens,L-Acoustics 112P Twin Flightcase 004,,,,,,,
45488.945243056,46094.193726852,L-Acoustics 112P Twin Flightcase 005,634,,,,0,0,,,,,,0,0,0,0,Physical combination,Rental,Bulk,0,1,0,0.2752,80,43,80,29,29,0,0,,1,Physical equipment,0,All content possible,0,0.21,0,0,,1,1,0,,1,,851,,,Voorbeeld Staffelgroep,,Hoog tarief,,Verhuur,Verhuur (debet),45309.533125,45736.970891204,43,43,45309,1,,,,,0,,0,,,104,Ruben Dielkens,L-Acoustics 112P Twin Flightcase 005,,,,,,,
45488.945243056,46094.193726852,L-Acoustics 112P Twin Flightcase 006,635,,,,0,0,,,,,,0,0,0,0,Physical combination,Rental,Bulk,0,1,0,0.2752,80,43,80,29,29,0,0,,1,Physical equipment,0,All content possible,0,0.21,0,0,,1,1,0,,1,,852,,,Voorbeeld Staffelgroep,,Hoog tarief,,Verhuur,Verhuur (debet),45309.533125,45736.970891204,44,44,45309,1,,,,,0,,0,,,105,Ruben Dielkens,L-Acoustics 112P Twin Flightcase 006,,,,,,,
45488.945243056,46094.193726852,L-Acoustics 112P Twin Flightcase 007,636,,,,0,0,,,,,,0,0,0,0,Physical combination,Rental,Bulk,0,1,0,0.2752,80,43,80,29,29,0,0,,1,Physical equipment,0,All content possible,0,0.21,0,0,,1,1,0,,1,,853,,,Voorbeeld Staffelgroep,,Hoog tarief,,Verhuur,Verhuur (debet),45309.533125,45736.970891204,45,45,45309,1,,,,,0,,0,,,106,Ruben Dielkens,L-Acoustics 112P Twin Flightcase 007,,,,,,,
45488.945243056,46094.193726852,L-Acoustics 112P Twin Flightcase 008,637,,,,0,0,,,,,,0,0,0,0,Physical combination,Rental,Bulk,0,1,0,0.2752,80,43,80,29,29,0,0,,1,Physical equipment,0,All content possible,0,0.21,0,0,,1,1,0,,1,,854,,,Voorbeeld Staffelgroep,,Hoog tarief,,Verhuur,Verhuur (debet),45309.533125,45736.970891204,46,46,45309,1,,,,,0,,0,,,107,Ruben Dielkens,L-Acoustics 112P Twin Flightcase 008,,,,,,,
45488.945243056,46094.193726852,L-Acoustics 112P Twin Flightcase 009,638,,,,0,0,,,,,,0,0,0,0,Physical combination,Rental,Bulk,0,1,0,0.2752,80,43,80,29,29,0,0,,1,Physical equipment,0,All content possible,0,0.21,0,0,,1,1,0,,1,,855,,,Voorbeeld Staffelgroep,,Hoog tarief,,Verhuur,Verhuur (debet),45309.533125,45736.970891204,47,47,45309,1,,,,,0,,0,,,108,Ruben Dielkens,L-Acoustics 112P Twin Flightcase 009,,,,,,,
45488.945243056,46094.193726852,L-Acoustics 112P Twin Flightcase 010,639,,,,0,0,,,,,,0,0,0,0,Physical combination,Rental,Bulk,0,1,0,0.2752,80,43,80,29,29,0,0,,1,Physical equipment,0,All content possible,0,0.21,0,0,,1,1,0,,1,,856,,,Voorbeeld Staffelgroep,,Hoog tarief,,Verhuur,Verhuur (debet),45309.533125,45736.970891204,48,48,45309,1,,,,,0,,0,,,109,Ruben Dielkens,L-Acoustics 112P Twin Flightcase 010,,,,,,,
45488.945243056,46094.193726852,L-Acoustics 112P Twin Flightcase 011,640,,,,0,0,,,,,,0,0,0,0,Physical combination,Rental,Bulk,0,1,0,0.2752,80,43,80,29,29,0,0,,1,Physical equipment,0,All content possible,0,0.21,0,0,,1,1,0,,1,,857,,,Voorbeeld Staffelgroep,,Hoog tarief,,Verhuur,Verhuur (debet),45309.533125,45736.970891204,49,49,45309,1,,,,,0,,0,,,110,Ruben Dielkens,L-Acoustics 112P Twin Flightcase 011,,,,,,,
45488.945243056,46094.193726852,L-Acoustics 112P Twin Flightcase 012,641,,,,0,0,,,,,,0,0,0,0,Physical combination,Rental,Bulk,0,1,0,0.2752,80,43,80,29,29,0,0,,1,Physical equipment,0,All content possible,0,0.21,0,0,,1,1,0,,1,,858,,,Voorbeeld Staffelgroep,,Hoog tarief,,Verhuur,Verhuur (debet),45309.533125,45736.970891204,50,50,45309,1,,,,,0,,0,,,111,Ruben Dielkens,L-Acoustics 112P Twin Flightcase 012,,,,,,,
45488.945243056,46094.193726852,L-Acoustics 112P Twin Flightcase 013,642,,,,0,0,,,,,,0,0,0,0,Physical combination,Rental,Bulk,0,1,0,0.2752,80,43,80,29,29,0,0,,1,Physical equipment,0,All content possible,0,0.21,0,0,,1,1,0,,1,,859,,,Voorbeeld Staffelgroep,,Hoog tarief,,Verhuur,Verhuur (debet),45309.533125,45736.970891204,51,51,45309,1,,,,,0,,0,,,112,Ruben Dielkens,L-Acoustics 112P Twin Flightcase 013,,,,,,,
45488.945243056,46094.193726852,L-Acoustics 112P Twin Flightcase 014,643,,,,0,0,,,,,,0,0,0,0,Physical combination,Rental,Bulk,0,1,0,0.2752,80,43,80,29,29,0,0,,1,Physical equipment,0,All content possible,0,0.21,0,0,,1,1,0,,1,,860,,,Voorbeeld Staffelgroep,,Hoog tarief,,Verhuur,Verhuur (debet),45309.533125,45736.970891204,52,52,45309,1,,,,,0,,0,,,113,Ruben Dielkens,L-Acoustics 112P Twin Flightcase 014,,,,,,,
45488.945243056,46094.193726852,L-Acoustics 112P Twin Flightcase 015,644,,,,0,0,,,,,,0,0,0,0,Physical combination,Rental,Bulk,0,1,0,0.2752,80,43,80,29,29,0,0,,1,Physical equipment,0,All content possible,0,0.21,0,0,,1,1,0,,1,,861,,,Voorbeeld Staffelgroep,,Hoog tarief,,Verhuur,Verhuur (debet),45309.533125,45736.970891204,53,53,45309,1,,,,,0,,0,,,114,Ruben Dielkens,L-Acoustics 112P Twin Flightcase 015,,,,,,,
45488.945243056,46094.193726852,L-Acoustics 112P Twin Flightcase 016,645,,,,0,0,,,,,,0,0,0,0,Physical combination,Rental,Bulk,0,1,0,0.2752,80,43,80,29,29,0,0,,1,Physical equipment,0,All content possible,0,0.21,0,0,,1,1,0,,1,,862,,,Voorbeeld Staffelgroep,,Hoog tarief,,Verhuur,Verhuur (debet),45309.533125,45736.970891204,54,54,45309,1,,,,,0,,0,,,115,Ruben Dielkens,L-Acoustics 112P Twin Flightcase 016,,,,,,,
45488.945243056,46094.193726852,L-Acoustics 112P Twin Flightcase 017,646,,,,0,0,,,,,,0,0,0,0,Physical combination,Rental,Bulk,0,1,0,0.2752,80,43,80,29,29,0,0,,1,Physical equipment,0,All content possible,0,0.21,0,0,,1,1,0,,1,,863,,,Voorbeeld Staffelgroep,,Hoog tarief,,Verhuur,Verhuur (debet),45309.533125,45736.970891204,55,55,45309,1,,,,,0,,0,,,116,Ruben Dielkens,L-Acoustics 112P Twin Flightcase 017,,,,,,,
45488.945243056,46094.193726852,L-Acoustics 112P Twin Flightcase 018,647,,,,0,0,,,,,,0,0,0,0,Physical combination,Rental,Bulk,0,1,0,0.2752,80,43,80,29,29,0,0,,1,Physical equipment,0,All content possible,0,0.21,0,0,,1,1,0,,1,,864,,,Voorbeeld Staffelgroep,,Hoog tarief,,Verhuur,Verhuur (debet),45309.533125,45736.970891204,56,56,45309,1,,,,,0,,0,,,117,Ruben Dielkens,L-Acoustics 112P Twin Flightcase 018,,,,,,,
45488.945243056,46094.193726852,L-Acoustics 112P Twin Flightcase 019,648,,,,0,0,,,,,,0,0,0,0,Physical combination,Rental,Bulk,0,1,0,0.2752,80,43,80,29,29,0,0,,1,Physical equipment,0,All content possible,0,0.21,0,0,,1,1,0,,1,,865,,,Voorbeeld Staffelgroep,,Hoog tarief,,Verhuur,Verhuur (debet),45309.533125,45736.970891204,57,57,45309,1,,,,,0,,0,,,118,Ruben Dielkens,L-Acoustics 112P Twin Flightcase 019,,,,,,,
45488.945243056,46094.193726852,L-Acoustics 112P Twin Flightcase 020,649,,,,0,0,,,,,,0,0,0,0,Physical combination,Rental,Bulk,0,1,0,0.2752,80,43,80,29,29,0,0,,1,Physical equipment,0,All content possible,0,0.21,0,0,,1,1,0,,1,,866,,,Voorbeeld Staffelgroep,,Hoog tarief,,Verhuur,Verhuur (debet),45309.533125,45736.970891204,58,58,45309,1,,,,,0,,0,,,119,Ruben Dielkens,L-Acoustics 112P Twin Flightcase 020,,,,,,,
45488.945243056,46094.193726852,L-Acoustics 112P Twin Flightcase 021,650,,,,0,0,,,,,,0,0,0,0,Physical combination,Rental,Bulk,0,1,0,0.2752,80,43,80,29,29,0,0,,1,Physical equipment,0,All content possible,0,0.21,0,0,,1,1,0,,1,,867,,,Voorbeeld Staffelgroep,,Hoog tarief,,Verhuur,Verhuur (debet),45309.533125,45736.970891204,59,59,45309,1,,,,,0,,0,,,120,Ruben Dielkens,L-Acoustics 112P Twin Flightcase 021,,,,,,,
45488.945243056,46094.193726852,L-Acoustics 112P Twin Flightcase 022,651,,,,0,0,,,,,,0,0,0,0,Physical combination,Rental,Bulk,0,1,0,0.2752,80,43,80,29,29,0,0,,1,Physical equipment,0,All content possible,0,0.21,0,0,,1,1,0,,1,,868,,,Voorbeeld Staffelgroep,,Hoog tarief,,Verhuur,Verhuur (debet),45309.533125,45736.970891204,60,60,45309,1,,,,,0,,0,,,121,Ruben Dielkens,L-Acoustics 112P Twin Flightcase 022,,,,,,,
45488.945243056,46094.193726852,L-Acoustics 112P Twin Flightcase 023,652,,,,0,0,,,,,,0,0,0,0,Physical combination,Rental,Bulk,0,1,0,0.2752,80,43,80,29,29,0,0,,1,Physical equipment,0,All content possible,0,0.21,0,0,,1,1,0,,1,,869,,,Voorbeeld Staffelgroep,,Hoog tarief,,Verhuur,Verhuur (debet),45309.533125,45736.970891204,61,61,45309,1,,,,,0,,0,,,122,Ruben Dielkens,L-Acoustics 112P Twin Flightcase 023,,,,,,,
45488.945243056,46094.193726852,L-Acoustics 112P Twin Flightcase 024,653,,,,0,0,,,,,,0,0,0,0,Physical combination,Rental,Bulk,0,1,0,0.2752,80,43,80,29,29,0,0,,1,Physical equipment,0,All content possible,0,0.21,0,0,,1,1,0,,1,,870,,,Voorbeeld Staffelgroep,,Hoog tarief,,Verhuur,Verhuur (debet),45309.533125,45736.970891204,62,62,45309,1,,,,,0,,0,,,123,Ruben Dielkens,L-Acoustics 112P Twin Flightcase 024,,,,,,,
45488.945243056,46094.193726852,L-Acoustics 115FM twin Flightcase 001,654,,,,0,0,,,,,,0,0,0,0,Physical combination,Rental,Bulk,0,1,0,0.54,90,60,100,24,24,0,0,,1,Physical equipment,0,All content possible,0,0.21,0,0,,1,1,0,,1,,871,,,Voorbeeld Staffelgroep,,Hoog tarief,,Verhuur,Verhuur (debet),45309.533125,45736.970891204,129,129,45309,1,,,,,0,,0,,,190,Ruben Dielkens,L-Acoustics 115FM twin Flightcase 001,,,,,,,
45488.945243056,46094.193726852,L-Acoustics 115FM twin Flightcase 002,655,,,,0,0,,,,,,0,0,0,0,Physical combination,Rental,Bulk,0,1,0,0.54,90,60,100,24,24,0,0,,1,Physical equipment,0,All content possible,0,0.21,0,0,,1,1,0,,1,,872,,,Voorbeeld Staffelgroep,,Hoog tarief,,Verhuur,Verhuur (debet),45309.533125,45736.970891204,130,130,45309,1,,,,,0,,0,,,191,Ruben Dielkens,L-Acoustics 115FM twin Flightcase 002,,,,,,,
45488.945243056,46094.193726852,L-Acoustics 115FM twin Flightcase 003,656,,,,0,0,,,,,,0,0,0,0,Physical combination,Rental,Bulk,0,1,0,0.54,90,60,100,24,24,0,0,,1,Physical equipment,0,All content possible,0,0.21,0,0,,1,1,0,,1,,873,,,Voorbeeld Staffelgroep,,Hoog tarief,,Verhuur,Verhuur (debet),45309.533125,45736.970891204,131,131,45309,1,,,,,0,,0,,,192,Ruben Dielkens,L-Acoustics 115FM twin Flightcase 003,,,,,,,
45488.945243056,46094.193726852,L-Acoustics 115FM twin Flightcase 004,657,,,,0,0,,,,,,0,0,0,0,Physical combination,Rental,Bulk,0,1,0,0.54,90,60,100,24,24,0,0,,1,Physical equipment,0,All content possible,0,0.21,0,0,,1,1,0,,1,,874,,,Voorbeeld Staffelgroep,,Hoog tarief,,Verhuur,Verhuur (debet),45309.533125,45736.970891204,132,132,45309,1,,,,,0,,0,,,193,Ruben Dielkens,L-Acoustics 115FM twin Flightcase 004,,,,,,,
